code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,system,SnomedCTConceptId,SnomedCTDescriptionId,EmisCodeCategoryId
324448013,"",Other drug and medicament poisoning NOS,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SLHyz00,"","","","",Aurum_SNOMED,7895008,14056017,""
1233245016,"",Paracetamol poisoning,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SL52100,"","","","",Aurum_SNOMED,70273001,1233245016,""
324187016,"",Phenacetin poisoning,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SL52200,"","","","",Aurum_SNOMED,212597004,324187016,""
2478788019,"",Phenobarbital poisoning,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SL70400,"","","","",Aurum_SNOMED,64921004,2478788019,""
231071000006112,"",Phenothiazine poisoning,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SL91.00,"","","","",Aurum_SNOMED,48534006,80871018,""
324275015,"",Phenothiazine poisoning NOS,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SL91z00,"","","","",Aurum_SNOMED,48534006,80871018,""
1235489016,"",Phenylbutazone poisoning,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SL53100,"","","","",Aurum_SNOMED,89715001,1235489016,""
361953013,"",Poisoning by temazepam,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SL94600,"","","","",Aurum_SNOMED,241757007,361953013,""
1219688018,"",Prochlorperazine poisoning,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SL91200,"","","","",Aurum_SNOMED,111765001,1219688018,""
1235226011,"",Promazine poisoning,MHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,MHP,SL91300,"","","","",Aurum_SNOMED,87363009,1235226011,""
